e, e_dot, e_int, stamp, 
-0.46367282284715994, -6.9005879441997395e-09, -3.15297518808206e-11, 50.252, 
-0.4636728296521839, -9.129828211523496e-08, -3.1529752051018664e-11, 50.286, 
-0.46391986181850065, -0.002421950699418776, -3.153535165787014e-11, 50.32, 
-0.4667403182431854, -0.011639061841944534, -6.320976310702676e-11, 50.422, 
-0.46379022715383494, 0.00042364269498529225, -9.482262769065573e-11, 50.524, 
-0.4324920811236197, 0.11192234352799539, -9.268553860340382e-11, 50.626, 
-0.4120363476443921, 0.20255472630410254, -7.413805716890541e-11, 50.694, 
-0.382341849501314, 0.19731404693437318, -6.952264910192916e-11, 50.796, 
-0.350369971394834, 0.20152410539071194, -7.784287546075697e-11, 50.898, 
-0.3195685409177803, 0.2051415313187368, -7.155506460334735e-11, 51.0, 
-0.3055148315649072, 0.1695490016547875, -5.5275689486391126e-11, 51.068, 
-0.2887158702554733, 0.12378929849262611, -5.178195708849629e-11, 51.17, 
-0.273931925521976, 0.10321211125140872, -5.903505865928044e-11, 51.272, 
-0.26240594077817153, 0.08598016169052874, -5.610365408578239e-11, 51.374, 
-0.25267154561670824, 0.06947836570348895, -5.365264001034636e-11, 51.476, 
-0.24131815793877137, 0.06891432300457528, -5.143490381468844e-11, 51.578, 
-0.22920402578870147, 0.07669124126799581, -4.9177173595404464e-11, 51.68, 
-0.22082112700291268, 0.08068130826390156, -3.9176120941387265e-11, 51.748, 
-0.20814928317586728, 0.0825038954435572, -3.7296551371490984e-11, 51.85, 
-0.19519705250144687, 0.08373880556034556, -4.244338746225556e-11, 51.952, 
-0.18310487117369667, 0.08184448366722408, -3.987868206586886e-11, 52.054, 
-0.17274347781208715, 0.07337769506326662, -3.747108730113181e-11, 52.156, 
-0.16605021730307146, 0.06667086315403174, -2.957425208970086e-11, 52.224, 
-0.15700630727685838, 0.062365362057962746, -2.8095333468881242e-11, 52.326, 
-0.14896572474622422, 0.05583167502237633, -3.209751295417858e-11, 52.428, 
-0.14152811342839278, 0.0505823328381228, -3.043000989070042e-11, 52.53, 
-0.13672228525779462, 0.0478639005677406, -2.4208913661170232e-11, 52.598, 
-0.12945015336970334, 0.04732311811760939, -2.310303128316737e-11, 52.7, 
-0.12257409892379273, 0.04623590305229356, -2.643476455348785e-11, 52.802, 
-0.11584815023299538, 0.04445099064283633, -2.50153233718015e-11, 52.904, 
-0.11153385661753995, 0.04312872259470735, -1.9830845993878787e-11, 52.972, 
-0.1051492690834161, 0.042013163259174556, -1.8843438969589982e-11, 53.074, 
-0.09926888898290553, 0.04008159357723659, -2.1484736998502655e-11, 53.176, 
-0.0937880764884727, 0.03712808037563184, -2.027802394972608e-11, 53.278, 
-0.08876006854515522, 0.03434255045016436, -1.9163558313124336e-11, 53.38, 
-0.0854579424322865, 0.032618291217714195, -1.5187011623068634e-11, 53.448, 
-0.08089241547998627, 0.0311069154300772, -1.4456257499253793e-11, 53.55, 
-0.07661234982529985, 0.028907165382309224, -1.652146412615499e-11, 53.652, 
-0.07251093373978246, 0.027390463203280323, -1.5641067535064712e-11, 53.754, 
-0.06864044381926693, 0.02605198041187225, -1.4807933462135796e-11, 53.856, 
-0.06608259560467389, 0.02518713151112766, -1.1743258479277769e-11, 53.924, 
-0.062481091447593395, 0.024308093068529536, -1.117490074938705e-11, 54.026, 
-0.05904922446513694, 0.02298487300502262, -1.2757677983183528e-11, 54.128, 
-0.055803797911261666, 0.02182122070696713, -1.2058719740031074e-11, 54.23, 
-0.053774316141201095, 0.02055440917962749, -9.55554918266408e-12, 54.298, 
-0.050793810506175485, 0.01968865454286385, -9.08774239165626e-12, 54.4, 
-0.04801958406790208, 0.018806313965029436, -1.0375964328638982e-11, 54.502, 
-0.04629920746875671, 0.017499318094743258, -8.223047449094024e-12, 54.57, 
