e, e_dot, e_int, stamp, 
1.4142135751696339, 0.0, 1.4162723644443232e-10, 1729717278.830239, 
1.4143780784865028, 0.001324962592474931, 1.294895813000602e-10, 1729717278.8716247, 
1.4168373430752417, 0.013205097417554811, 1.5621452534092494e-10, 1729717278.9406269, 
1.4200051851186677, 0.0330829161732952, 1.6835464880864328e-10, 1729717278.9904292, 
1.423165246700827, 0.04707388691778558, 1.2853545282751408e-10, 1729717279.0311446, 
1.4275561228375495, 0.055769072633260613, 1.2765125655596008e-10, 1729717279.0800986, 
1.432724532993033, 0.06436606567749342, 1.4126313099650215e-10, 1729717279.1300812, 
1.438522635912414, 0.07310317960013624, 1.4330355554855007e-10, 1729717279.1801057, 
1.4454524381028988, 0.08485099555414886, 1.4389842618764923e-10, 1729717279.230087, 
1.4536734726231315, 0.09160036630269441, 1.5957059948051476e-10, 1729717279.2904677, 
1.457795551945642, 0.0909781147352325, 1.3145855067825924e-10, 1729717279.320604, 
1.471043067280057, 0.08554407132374547, 2.0549503638837566e-10, 1729717279.431137, 
1.4796709408806716, 0.06901120239313398, 3.0785577157250936e-10, 1729717279.5301006, 
1.4852578028400585, 0.04766709404441627, 2.9433053313660735e-10, 1729717279.6301897, 
1.4876823352698638, 0.02755183893248092, 2.8264175336977263e-10, 1729717279.7205338, 
1.4874949110128435, 0.008380517937253215, 2.987225608051345e-10, 1729717279.8311045, 
1.4840544934643862, -0.01214984184728545, 3.114963310786488e-10, 1729717279.9300966, 
1.478250930264842, -0.03092525437292153, 2.951950217899953e-10, 1729717280.0301213, 
1.4708342817971658, -0.04658614172871702, 2.818923003377085e-10, 1729717280.1208591, 
1.4593105242663529, -0.06240704312684257, 2.9386999620227395e-10, 1729717280.2301056, 
1.4467928957662113, -0.07689098170630976, 3.05271538421589e-10, 1729717280.3300955, 
1.4326189440812287, -0.08892736018676146, 2.893830475431465e-10, 1729717280.430199, 
1.4187831680212517, -0.09820235661341865, 2.729712799936953e-10, 1729717280.5206206, 
1.4009329976522509, -0.105279871474028, 2.8355869162373327e-10, 1729717280.630248, 
1.383571804938816, -0.11223422616477295, 2.9349463920242984e-10, 1729717280.7300956, 
1.365417490669482, -0.1184228373235545, 2.7656623818906823e-10, 1729717280.8301792, 
1.3449334803610817, -0.12241446735863504, 2.869845946202798e-10, 1729717280.940396, 
1.3275954762930164, -0.12627833070728764, 2.6927575806941945e-10, 1729717281.0302382, 
1.3085561874016642, -0.13051791006190705, 2.4646072925622033e-10, 1729717281.1261199, 
1.289384400638631, -0.1306629720198658, 2.5516318853840946e-10, 1729717281.2252407, 
1.267248009671195, -0.1312177548772552, 2.701418033331721e-10, 1729717281.3357928, 
1.246704547302533, -0.13569936630924528, 2.6605802113536384e-10, 1729717281.4351022, 
1.2287626441965618, -0.13539343628742143, 2.3619812325856824e-10, 1729717281.525119, 
1.2076198361703985, -0.1327250834121018, 2.410432378747348e-10, 1729717281.6314402, 
1.1893137456704528, -0.13497679539742177, 2.3585689161395914e-10, 1729717281.7202735, 
1.1667772900088007, -0.13702356044210368, 2.36117392507857e-10, 1729717281.8302083, 
1.146973707618405, -0.13439204191256537, 2.4505477579378265e-10, 1729717281.9301367, 
1.1269086582327115, -0.13288752738091814, 2.2938994327533047e-10, 1729717282.0302193, 
1.1089557860031996, -0.13333543223840438, 2.1431664904412203e-10, 1729717282.120199, 
1.088339755251267, -0.12903451931984752, 2.2148474433713467e-10, 1729717282.230103, 
1.06871901735787, -0.12792395804339737, 2.2852632140875554e-10, 1729717282.330112, 
1.0494262377414694, -0.12907059571423068, 2.1484160439025725e-10, 1729717282.4311097, 
1.0287225053117388, -0.12702185454160184, 2.202175103265234e-10, 1729717282.5400517, 
1.0120783249150498, -0.12481310300220465, 2.0519663823806306e-10, 1729717282.630315, 
0.993768839310878, -0.12260771302289213, 1.9227243136365723e-10, 1729717282.7301338, 
0.9757077485391118, -0.12053296136309388, 1.9995087323605134e-10, 1729717282.831503, 
0.9596087453485558, -0.11958351982473485, 1.8601765681110147e-10, 1729717282.920655, 
0.9404494197238452, -0.11849045591583714, 1.9047288681082926e-10, 1729717283.0302043, 
0.9226997099586324, -0.11750610114638534, 1.9710067699934176e-10, 1729717283.1301317, 
0.9066373990872245, -0.11556537523597772, 1.7997266735304495e-10, 1729717283.2251356, 
0.8904267709101371, -0.11325707729438551, 1.7222344896145638e-10, 1729717283.3201005, 
0.872529042749528, -0.11111305027284368, 1.8243231866970025e-10, 1729717283.430147, 
0.8561186470530838, -0.1089265727166434, 1.8335564379618822e-10, 1729717283.530124, 
0.8409597292491574, -0.10728233579469382, 1.6796564761441884e-10, 1729717283.6262457, 
0.8259338333400835, -0.10551303179391514, 1.603989712489118e-10, 1729717283.7208471, 
0.8089371354977097, -0.10478292179099609, 1.68269319045581e-10, 1729717283.83014, 
0.7937670922301149, -0.10240169469970023, 1.6943782240196083e-10, 1729717283.930147, 
0.7795977118044678, -0.09969721760079907, 1.5575058666486435e-10, 1729717284.0262747, 
0.7657017876669161, -0.09823229715161828, 1.485060212541959e-10, 1729717284.1206152, 
0.7498557863919904, -0.09728838826385089, 1.5603115756859932e-10, 1729717284.2302232, 
0.7358161090600392, -0.09496516073823641, 1.5733996855987498e-10, 1729717284.3302739, 
0.7228708648618261, -0.09171875416312303, 1.4433699283160981e-10, 1729717284.426285, 
0.7076760220679444, -0.08888561815181628, 1.5256635888301194e-10, 1729717284.5415492, 
0.6953603841150536, -0.09028794783705102, 1.4444967659803617e-10, 1729717284.630127, 
0.6826154007580483, -0.08883263118191276, 1.3109680460629452e-10, 1729717284.7301188, 
0.6700251138383061, -0.08567035729272998, 1.3460552781810075e-10, 1729717284.827303, 
0.6554732107258928, -0.08575738505172954, 1.4131694471293084e-10, 1729717284.9412377, 
0.644292053363484, -0.08447492352917635, 1.3321264354780926e-10, 1729717285.0301864, 
0.6322884161892777, -0.08190242314400287, 1.2170380371171854e-10, 1729717285.1302135, 
0.620666888070512, -0.07997844222364808, 1.2454069280266414e-10, 1729717285.227115, 
0.607524885979113, -0.07819811907395541, 1.311735682529239e-10, 1729717285.3417292, 
0.5972897965114586, -0.07680238095669134, 1.2355026337035035e-10, 1729717285.4301577, 
0.5860464121217803, -0.07606824617938489, 1.1246894122856736e-10, 1729717285.530134, 
0.5755943897304017, -0.07335026564443799, 1.1557511537972047e-10, 1729717285.6272805, 
0.5633322245693018, -0.0715183708160375, 1.217738302348323e-10, 1729717285.7419178, 
