x, y, theta, stamp, 
-2.2612101702179643e-07, 2.659376150404569e-07, -2.6225558394932604e-06, 1729717095.7812712, 
-2.2612101702179643e-07, 2.659376150404569e-07, -2.622554929996341e-06, 1729717095.8214192, 
-2.2612101702179643e-07, 2.659376150404569e-07, -2.622554475247882e-06, 1729717095.8702517, 
0.0008863253169693053, -0.00011734782310668379, -0.006356275667917844, 1729717095.9708061, 
0.004450149368494749, -0.00043737509986385703, -0.024101417011384515, 1729717096.0302541, 
0.009149979799985886, -0.0006355546065606177, -0.04604197755211088, 1729717096.080252, 
0.015151354484260082, -0.0011478568194434047, -0.07516853661604422, 1729717096.1302607, 
0.02172964997589588, -0.0017014268087223172, -0.1079781727968945, 1729717096.1762629, 
0.02950180508196354, -0.002513327868655324, -0.1453611722606922, 1729717096.221699, 
0.039347581565380096, -0.00400384608656168, -0.1952417286121068, 1729717096.271276, 
0.050488490611314774, -0.006280384957790375, -0.25046160759681285, 1729717096.3205452, 
0.06296177208423615, -0.009455984458327293, -0.3150198736846964, 1729717096.370726, 
0.07874428480863571, -0.014737367630004883, -0.39863565346551416, 1729717096.4302726, 
0.10441046208143234, -0.02640991099178791, -0.5374431533712482, 1729717096.5312672, 
0.12558190524578094, -0.03993965685367584, -0.6578953682190554, 1729717096.6213121, 
0.14979249238967896, -0.06057577207684517, -0.8141868841309339, 1729717096.7361844, 
0.16728898882865906, -0.08038227260112762, -0.9377239321918708, 1729717096.830256, 
0.18319204449653625, -0.1034734919667244, -1.0660476966089085, 1729717096.9312305, 
0.19472001492977142, -0.12582477927207947, -1.1812794147728791, 1729717097.0212715, 
0.20443861186504364, -0.15309220552444458, -1.2994374182208996, 1729717097.1205142, 
0.21143466234207153, -0.18338820338249207, -1.424711192699489, 1729717097.2315385, 
0.21453063189983368, -0.21193085610866547, -1.5304428274354833, 1729717097.3313234, 
0.21471050381660461, -0.2379007488489151, -1.616339868802118, 1729717097.4212275, 
0.21166940033435822, -0.2709449827671051, -1.721783992328319, 1729717097.5374088, 
0.20664997398853302, -0.29740792512893677, -1.8006979445138755, 1729717097.6304593, 
0.19896893203258514, -0.32524779438972473, -1.881954785185244, 1729717097.7312784, 
0.1903631091117859, -0.34927743673324585, -1.9499662419201835, 1729717097.8212512, 
0.1790212243795395, -0.3751514256000519, -2.0160527009068994, 1729717097.9204926, 
0.16504713892936707, -0.40260934829711914, -2.084603718215029, 1729717098.0316763, 
0.15109385550022125, -0.426419198513031, -2.140349808311369, 1729717098.1315312, 
0.13739024102687836, -0.44675788283348083, -2.1852500080039157, 1729717098.2212923, 
0.12173870205879211, -0.46826478838920593, -2.232359147805584, 1729717098.3204906, 
0.10297203063964844, -0.4912983477115631, -2.282577515984476, 1729717098.431445, 
0.08585679531097412, -0.510855495929718, -2.326434094769902, 1729717098.5324488, 
0.06975167244672775, -0.5274316072463989, -2.3595370527680317, 1729717098.6215773, 
0.05148038640618324, -0.5450642704963684, -2.3927311943709184, 1729717098.7214456, 
0.03130831941962242, -0.5632925033569336, -2.4288793020377843, 1729717098.8315144, 
0.012769198045134544, -0.578990638256073, -2.4573307015100454, 1729717098.9327805, 
-0.004000637214630842, -0.5923812389373779, -2.482671948740509, 1729717099.0215752, 
-0.02276798151433468, -0.6066206097602844, -2.5084383640003844, 1729717099.1217952, 
-0.04349591210484505, -0.6214138865470886, -2.535717936118685, 1729717099.2317562, 
-0.06198830157518387, -0.6338272094726562, -2.5583453362697535, 1729717099.3283076, 
-0.07908864319324493, -0.6448653340339661, -2.5774078186069636, 1729717099.4213502, 
-0.10006579011678696, -0.6577756404876709, -2.5971705762070467, 1729717099.5369189, 
-0.11744953691959381, -0.6680390238761902, -2.611710810793826, 1729717099.6311722, 
-0.13495567440986633, -0.6781783699989319, -2.6281566787627986, 1729717099.7285352, 
-0.15158261358737946, -0.6871811151504517, -2.6406636564004216, 1729717099.8216639, 
-0.1690882295370102, -0.6964828968048096, -2.654516729566672, 1729717099.9210365, 
-0.18862155079841614, -0.706425666809082, -2.6696603103895553, 1729717100.0314164, 
-0.20528161525726318, -0.7146575450897217, -2.6822665168791193, 1729717100.1298125, 
-0.2207142412662506, -0.7220878005027771, -2.6932470773064208, 1729717100.2212808, 
-0.23719605803489685, -0.729674756526947, -2.703755579060554, 1729717100.3218136, 
-0.25534895062446594, -0.7377755641937256, -2.7138884086603423, 1729717100.4310167, 
-0.27062124013900757, -0.7446228265762329, -2.720330706785946, 1729717100.529463, 
-0.285131573677063, -0.7510133981704712, -2.727078452609319, 1729717100.621464, 
-0.3032803535461426, -0.7586455941200256, -2.7345829130168053, 1729717100.7392528, 
-0.3167002499103546, -0.7643868923187256, -2.740980424234874, 1729717100.8312755, 
-0.3314668834209442, -0.7703626155853271, -2.7466590400260302, 1729717100.929285, 
-0.34480199217796326, -0.7757286429405212, -2.753618514472828, 1729717101.0213287, 
-0.35878846049308777, -0.7810565233230591, -2.7580580550479064, 1729717101.1221402, 
-0.37428537011146545, -0.7871403694152832, -2.7637007301639067, 1729717101.2328281, 
-0.3875628113746643, -0.7923014760017395, -2.767997497618665, 1729717101.3293173, 
-0.40013760328292847, -0.7969401478767395, -2.771726374198189, 1729717101.4222806, 
-0.4133101999759674, -0.8019899725914001, -2.777056446118379, 1729717101.523418, 
-0.42731043696403503, -0.8071350455284119, -2.780542099315641, 1729717101.6332958, 
-0.43969568610191345, -0.8117624521255493, -2.785425444731143, 1729717101.730412, 
-0.45060500502586365, -0.8157302141189575, -2.7881276576522716, 1729717101.8223033, 
-0.46231362223625183, -0.8199689984321594, -2.7886510173611767, 1729717101.9236407, 
-0.47541093826293945, -0.8246111869812012, -2.790717857844057, 1729717102.031303, 
-0.48659881949424744, -0.8285582661628723, -2.792276159537398, 1729717102.131326, 
-0.49669724702835083, -0.8321474194526672, -2.7938942853878697, 1729717102.2212913, 
-0.5079037547111511, -0.835992693901062, -2.7950814050554946, 1729717102.3215914, 
-0.5198432803153992, -0.8401336669921875, -2.796220794326971, 1729717102.4315317, 
-0.5302929878234863, -0.8437979221343994, -2.79757831009474, 1729717102.5312974, 
-0.539680540561676, -0.8470004796981812, -2.8000467241932863, 1729717102.6213129, 
-0.5496415495872498, -0.8504806756973267, -2.8021027872727795, 1729717102.7217796, 
-0.5603684782981873, -0.854108452796936, -2.8020384095117983, 1729717102.831277, 
