x, y, theta, stamp, 
2.0556491620027373e-08, -2.4176463497838085e-08, 2.3841907949412756e-07, 1729717499.525384, 
2.0556491620027373e-08, -2.4176463497838085e-08, 2.384192948923602e-07, 1729717499.6377184, 
2.0556491620027373e-08, -2.4176463497838085e-08, 2.3841913735323607e-07, 1729717499.6852257, 
0.0, -5.329070518200751e-15, 5.19439794806472e-13, 1729717499.7352169, 
0.0, -5.329070518200751e-15, 4.0458847402612006e-13, 1729717499.777212, 
0.0, -5.329070518200751e-15, 2.0563644436972492e-13, 1729717499.8312392, 
0.0009622836951166391, -0.0001068661076715216, -0.007893331731357162, 1729717499.8822045, 
0.0033212543930858374, -0.00033416712540201843, -0.021085294584189986, 1729717499.921522, 
0.007793663069605827, -0.00064026506152004, -0.0418687383694659, 1729717499.9714346, 
0.015863090753555298, -0.0013592015020549297, -0.08184137569138936, 1729717500.0424693, 
0.022962341085076332, -0.002523277886211872, -0.11210003793956262, 1729717500.0862353, 
0.030736418440937996, -0.003535728668794036, -0.15149109050701876, 1729717500.1312382, 
0.05177566781640053, -0.007417130284011364, -0.24648741430432888, 1729717500.2262068, 
0.07822151482105255, -0.015382273122668266, -0.3717544136279716, 1729717500.326665, 
0.1091272234916687, -0.029110686853528023, -0.5240696777361197, 1729717500.4412405, 
0.13182327151298523, -0.043296199291944504, -0.6407234806600833, 1729717500.5312366, 
0.15514309704303741, -0.0623253732919693, -0.770016541653167, 1729717500.6312106, 
0.17403307557106018, -0.0818302109837532, -0.885449967806321, 1729717500.7210975, 
0.1955849826335907, -0.11087192595005035, -1.0325590129839661, 1729717500.841239, 
0.20870386064052582, -0.13480892777442932, -1.1374540733485388, 1729717500.9311864, 
0.22004297375679016, -0.162427619099617, -1.245223700075648, 1729717501.0312328, 
0.22785839438438416, -0.18844830989837646, -1.335031821798443, 1729717501.1215124, 
0.2346019744873047, -0.2243058830499649, -1.4468174519094033, 1729717501.242239, 
0.23675258457660675, -0.25145405530929565, -1.5220264492425444, 1729717501.331254, 
0.23709514737129211, -0.28140565752983093, -1.6012856698932294, 1729717501.4312158, 
0.235603466629982, -0.3081684410572052, -1.6669760688946662, 1729717501.5212634, 
0.23177605867385864, -0.3381785452365875, -1.7376019640813278, 1729717501.6215985, 
0.22498349845409393, -0.3708115220069885, -1.8107946529391639, 1729717501.7312076, 
0.21730446815490723, -0.39964598417282104, -1.8717327280180467, 1729717501.8312263, 
0.20882131159305573, -0.42556047439575195, -1.9226395202822746, 1729717501.921855, 
0.19590890407562256, -0.45759981870651245, -1.9874646290912052, 1729717502.0376148, 
0.18387745320796967, -0.4834858775138855, -2.0388330715171907, 1729717502.1312551, 
0.169460266828537, -0.5099272131919861, -2.090139477986048, 1729717502.231233, 
0.15541964769363403, -0.5335813164710999, -2.1301073877193373, 1729717502.32176, 
0.13643252849578857, -0.5629180073738098, -2.1803118947622915, 1729717502.4375238, 
0.1198762059211731, -0.5860642194747925, -2.2201428656395863, 1729717502.531252, 
0.10152985155582428, -0.6095995903015137, -2.2611183576210787, 1729717502.6312175, 
0.08396819233894348, -0.6305360794067383, -2.2951478508528043, 1729717502.721777, 
0.060118816792964935, -0.6565359234809875, -2.3361091492456754, 1729717502.8368814, 
0.04012749344110489, -0.6766539812088013, -2.369676338711246, 1729717502.9312649, 
0.018219325691461563, -0.6975396871566772, -2.4047513231649384, 1729717503.0322232, 
-0.0021242909133434296, -0.7153756618499756, -2.4330253678049427, 1729717503.1212547, 
-0.029523931443691254, -0.7380499243736267, -2.467676162341013, 1729717503.2375333, 
-0.05191366374492645, -0.7553577423095703, -2.4950509263517215, 1729717503.3312292, 
-0.07649046182632446, -0.7731748223304749, -2.520124438927382, 1729717503.4323065, 
-0.09884221851825714, -0.7887136340141296, -2.546153503041562, 1729717503.520933, 
-0.1286231130361557, -0.8079641461372375, -2.574880653656131, 1729717503.6382523, 
-0.1525316834449768, -0.8228428959846497, -2.5972661177543865, 1729717503.7312787, 
-0.17894646525382996, -0.8383616805076599, -2.6214332775719407, 1729717503.832231, 
-0.2021121084690094, -0.8511506915092468, -2.641181466774731, 1729717503.9211934, 
-0.23349229991436005, -0.867335855960846, -2.6659922265760607, 1729717504.0383213, 
-0.2589065432548523, -0.8797799944877625, -2.6846585205807085, 1729717504.1312504, 
-0.2862192988395691, -0.892681360244751, -2.704293240948815, 1729717504.233234, 
-0.3168814182281494, -0.9065262079238892, -2.727235796035863, 1729717504.341629, 
-0.34367606043815613, -0.9177051782608032, -2.7440605324494456, 1729717504.4379306, 
-0.3699601888656616, -0.928136944770813, -2.7615458750561306, 1729717504.5312696, 
-0.39810115098953247, -0.9388923645019531, -2.778883927760678, 1729717504.6332488, 
-0.4235760271549225, -0.9481406807899475, -2.7937634204010107, 1729717504.7217643, 
-0.45726126432418823, -0.9597959518432617, -2.813850145135153, 1729717504.839311, 
-0.4838220477104187, -0.9683591723442078, -2.828646873728848, 1729717504.9312577, 
-0.5120510458946228, -0.976861298084259, -2.8441653149561597, 1729717505.02926, 
-0.5427150130271912, -0.9858139753341675, -2.8622031298703323, 1729717505.1414557, 
-0.5672735571861267, -0.9925165176391602, -2.8763074643265667, 1729717505.2392702, 
-0.5896357893943787, -0.9980272054672241, -2.8884825998645436, 1729717505.3312926, 
-0.6125707030296326, -1.0037641525268555, -2.90171195134337, 1729717505.4292524, 
-0.632983922958374, -1.0084367990493774, -2.913783557497693, 1729717505.5209954, 
-0.6568962931632996, -1.0135807991027832, -2.93071388210797, 1729717505.6393974, 
-0.6746501922607422, -1.0173426866531372, -2.9460987864645283, 1729717505.7312536, 
-0.691926121711731, -1.0205183029174805, -2.9572675209231107, 1729717505.8292494, 
