x, y, theta, stamp, 
2.0556536028948358e-08, -2.4176458168767567e-08, 2.384169280491959e-07, 1729717536.4405863, 
2.0556536028948358e-08, -2.4176458168767567e-08, 2.384170237122535e-07, 1729717536.4836133, 
-2.3434067770722322e-06, 2.7561486604099628e-06, -2.7179716130033205e-05, 1729717536.5335839, 
0.0008242908515967429, 1.3882716302759945e-05, -0.007071020400543173, 1729717536.5825465, 
0.0036937170661985874, -0.00019949536363128573, -0.022342460014987662, 1729717536.6305501, 
0.008136261254549026, -0.00046888936776667833, -0.043723145326188505, 1729717536.679586, 
0.013038543052971363, -0.0007910155691206455, -0.0674887149986001, 1729717536.7236192, 
0.0202817153185606, -0.001520200865343213, -0.10066849534885702, 1729717536.772902, 
0.029181616380810738, -0.002443589735776186, -0.14010956198700047, 1729717536.8229182, 
0.04149279743432999, -0.0046324459835886955, -0.195899940735921, 1729717536.8835695, 
0.05355728790163994, -0.0073214429430663586, -0.25000564593308927, 1729717536.9330661, 
0.06606867164373398, -0.010914209298789501, -0.3110565602258466, 1729717536.983717, 
0.07907506823539734, -0.015648432075977325, -0.3726402849638507, 1729717537.0315707, 
0.10428554564714432, -0.027058374136686325, -0.4900650959141549, 1729717537.1236117, 
0.13386322557926178, -0.04540600627660751, -0.6403260473573124, 1729717537.2418346, 
0.1441151350736618, -0.05304092913866043, -0.6938814967494281, 1729717537.283573, 
0.17481866478919983, -0.08238919824361801, -0.8684987867903741, 1729717537.4315672, 
0.1915607899427414, -0.10381458699703217, -0.9761591456448458, 1729717537.5236013, 
0.2071274220943451, -0.12845294177532196, -1.0872119622375107, 1729717537.623725, 
0.22164161503314972, -0.1583177149295807, -1.203947437117641, 1729717537.7335677, 
0.23116610944271088, -0.1854308843612671, -1.3024269807155406, 1729717537.8315732, 
0.23770859837532043, -0.21200469136238098, -1.390664839125399, 1729717537.9231932, 
0.24241487681865692, -0.24729426205158234, -1.4971785321867492, 1729717538.0412226, 
0.24341347813606262, -0.2748458683490753, -1.5725705221329649, 1729717538.1336632, 
0.2423238754272461, -0.3036429286003113, -1.6489083404934601, 1729717538.2315907, 
0.23910705745220184, -0.33148545026779175, -1.717906274335648, 1729717538.3246925, 
0.2323518544435501, -0.3659709692001343, -1.7973989512240132, 1729717538.4418845, 
0.22516043484210968, -0.39275649189949036, -1.8540395908873701, 1729717538.534642, 
0.21584686636924744, -0.42010271549224854, -1.9109366595124837, 1729717538.6326156, 
0.2057262659072876, -0.4452030658721924, -1.962857964809612, 1729717538.724694, 
0.19096063077449799, -0.4764072895050049, -2.027268975401344, 1729717538.842228, 
0.17811883985996246, -0.5000708103179932, -2.0733358947578786, 1729717538.93483, 
0.16258615255355835, -0.5253044366836548, -2.11886741221234, 1729717539.032897, 
0.1480148732662201, -0.5474691987037659, -2.1580071007409214, 1729717539.1235955, 
0.13082048296928406, -0.5714765787124634, -2.1976735593677197, 1729717539.2236698, 
0.11085283011198044, -0.5968024134635925, -2.2415842640125248, 1729717539.3330736, 
