e, e_dot, e_int, stamp, 
2.6876398044081236, 0.0, 2.693295357490043e-10, 1729719386.5972612, 
2.6869833473319584, -0.004394047615106708, 2.680959853043115e-10, 1729719386.6470602, 
2.6839729625921986, -0.02625579142616258, 2.570673633832981e-10, 1729719386.6929605, 
2.67700608702069, -0.058405046326563154, 2.9361484923291915e-10, 1729719386.7565095, 
2.6699370327331287, -0.0831173899538123, 3.0555669812417617e-10, 1729719386.8071032, 
2.6619243956425747, -0.10462222875332096, 2.5789904891896083e-10, 1729719386.8531146, 
2.6531291080104844, -0.12477433519559049, 2.394130507821631e-10, 1729719386.8970518, 
2.6411657184163198, -0.14645558798781635, 2.4917247017702277e-10, 1729719386.9470685, 
2.627081668602051, -0.17534149059885684, 2.617169834498438e-10, 1729719386.9961698, 
2.6080035944551425, -0.19959260835121673, 2.8947975527430613e-10, 1729719387.057329, 
2.596498135397303, -0.21053367086584376, 2.536179829533283e-10, 1729719387.0933218, 
2.5621675282119347, -0.20711269037606872, 3.8779362530973486e-10, 1729719387.2071204, 
2.535331572686835, -0.2000202956845537, 5.22516746069672e-10, 1729719387.2970586, 
2.5045735991456395, -0.20289943109663686, 4.790734901608797e-10, 1729719387.3961768, 
2.4753255980204965, -0.2038984915442759, 4.914092244408383e-10, 1729719387.493224, 
2.440946680859416, -0.20018907430426106, 5.242941242262896e-10, 1729719387.6081314, 
2.413288598412383, -0.20340424088633346, 4.980023795215701e-10, 1729719387.697057, 
2.382909278503817, -0.20584221688331938, 4.536288657538427e-10, 1729719387.7961733, 
2.3538922250852847, -0.20158248128625664, 4.681134165007766e-10, 1729719387.8934658, 
2.31987748852671, -0.19830391054515326, 4.985522773847677e-10, 1729719388.0081224, 
2.2932869716200197, -0.19854643090501148, 4.728218916268164e-10, 1729719388.0970619, 
2.2639605425482943, -0.19825822289016073, 4.3115388195721533e-10, 1729719388.1962042, 
2.236148687251638, -0.19262053042732238, 4.4778636266788726e-10, 1729719388.2948067, 
2.2041821052924018, -0.19149282893039024, 4.646533168228462e-10, 1729719388.4041247, 
2.1775636112071712, -0.192936134202666, 4.46184790389629e-10, 1729719388.4970696, 
2.149108883553446, -0.19071407648774596, 4.1911376479446194e-10, 1729719388.596648, 
2.1212165601948163, -0.19018299799871133, 4.2452034191015475e-10, 1729719388.6945856, 
2.0895935489103037, -0.19116393022345582, 4.398422961391111e-10, 1729719388.8041234, 
2.063399467832435, -0.1901726717156058, 4.2347346452503534e-10, 1729719388.8970685, 
2.0346634503077325, -0.1895757848885452, 3.982871306700276e-10, 1729719388.9972274, 
2.0073833846979636, -0.1892457131580376, 4.0153233881266447e-10, 1729719389.0943673, 
1.9760207435547446, -0.1888738176407537, 4.150070825631194e-10, 1729719389.204108, 
1.9501558122529803, -0.18800631531204748, 4.009167984563554e-10, 1729719389.2970703, 
1.9215396291060347, -0.18805108781113156, 3.762924560635389e-10, 1729719389.3971539, 
1.8940383781157026, -0.1888057865996066, 3.8078669899757406e-10, 1729719389.4951994, 
1.862866341515847, -0.1880087613713031, 3.936819034733586e-10, 1729719389.6051414, 
1.8371870391598515, -0.18761691597570684, 3.764401503706167e-10, 1729719389.6970768, 
1.808553968759628, -0.1884883625185184, 3.525507092590622e-10, 1729719389.7971413, 
1.7810116165619059, -0.1884728068743293, 3.5940724423441786e-10, 1729719389.8957632, 
1.749406308030558, -0.18943523749241473, 3.7011558158016966e-10, 1729719390.0051115, 
1.7228766616515974, -0.19250174637268805, 3.5252136889817267e-10, 1729719390.0970776, 
1.6941186050574832, -0.19186787057978036, 3.3086059228235057e-10, 1729719390.197234, 
1.665988462624783, -0.190973662802065, 3.3646978041919505e-10, 1729719390.2956636, 
1.6346386439795517, -0.19071196129102655, 3.461554069619282e-10, 1729719390.4051456, 
1.607633083545347, -0.19230589710168602, 3.3117940029466164e-10, 1729719390.4980853, 
1.578733980234921, -0.1920714716441504, 3.119376874007271e-10, 1729719390.5992572, 
1.5516207253408647, -0.18913964475252798, 3.1175145961429403e-10, 1729719390.69548, 
1.519261098160566, -0.19139281725027932, 3.2065427769801365e-10, 1729719390.806148, 
1.492021900028495, -0.19622640124993498, 3.0815789253947463e-10, 1729719390.8980865, 
1.462797770843759, -0.19516245978254587, 2.8781202315713826e-10, 1729719390.9991343, 
1.4342793586645175, -0.1945067398888777, 2.8960338102753433e-10, 1729719391.0960338, 
1.4018797085512587, -0.1961319836690847, 2.967281499902756e-10, 1729719391.2062042, 
1.3746668619867872, -0.19783380914592372, 2.822056175841392e-10, 1729719391.297091, 
1.345327185458288, -0.1965808242776846, 2.6372281921813683e-10, 1729719391.398148, 
1.316045665922632, -0.19599369427519497, 2.6830469698259665e-10, 1729719391.4965227, 
1.2835836170129897, -0.1970465620744867, 2.7480953954800455e-10, 1729719391.607131, 
1.2568046859692161, -0.1970466719931491, 2.5783489341119766e-10, 1729719391.6970978, 
1.2268030111720711, -0.19919230827521958, 2.385861605780419e-10, 1729719391.797129, 
1.1966873158339701, -0.20025500142568617, 2.4551977499618797e-10, 1729719391.8972337, 
1.1640244331904184, -0.1993355067188625, 2.5114974296610976e-10, 1729719392.0071487, 
1.1370059249108952, -0.19917956867157524, 2.330233448375249e-10, 1729719392.0970984, 
1.1066137922152004, -0.20131167383606954, 2.1589498100351706e-10, 1729719392.197217, 
1.091642552034511, -0.20115320647104343, 1.6680721991300584e-10, 1729719392.247138, 
1.043934140294619, -0.19935802158639748, 2.2686911831380033e-10, 1729719392.407139, 
1.0167853853825755, -0.19998715552743826, 2.6265625439819024e-10, 1729719392.4970994, 
0.9866117472184845, -0.2010204509428495, 1.931127409687125e-10, 1729719392.5972524, 
0.9564163212921422, -0.20129047824543211, 1.972626082110198e-10, 1729719392.6970403, 
0.9235381838721171, -0.20029849056267865, 2.0066582510094204e-10, 1729719392.8072588, 
0.8968574533113841, -0.19841625948495767, 1.8518373550629633e-10, 1729719392.8971083, 
0.8665360436714974, -0.2000138267918381, 1.700735228757356e-10, 1729719392.9971485, 
0.8367483910367706, -0.19971762770309123, 1.7390923605291965e-10, 1729719393.0977619, 
0.8034108488321763, -0.2002555634601725, 1.7548722864666993e-10, 1729719393.2071707, 
0.7763894954415675, -0.2017179121336734, 1.6057630212478808e-10, 1729719393.2971077, 
0.7461837996016265, -0.20066482129549498, 1.4739463288886523e-10, 1729719393.3972769, 
0.7163884712433253, -0.19983061315998799, 1.4939244569638317e-10, 1729719393.4972796, 
0.6834856597811514, -0.19995749689465303, 1.4949343183456994e-10, 1729719393.6062555, 
0.6559816275543592, -0.20154415108548585, 1.369451647045274e-10, 1729719393.6971164, 
0.6254746714027488, -0.20237653912121933, 1.251489233768892e-10, 1729719393.7973282, 
0.5951742453551934, -0.2028328301741242, 1.2502118690036534e-10, 1729719393.8969765, 
0.5618017152224666, -0.20232215320502264, 1.2466914929103454e-10, 1729719394.007156, 
0.5347337081696556, -0.2012584116416624, 1.1286039736021432e-10, 1729719394.097118, 
0.5044298399495064, -0.2012761505347845, 1.0139055298237168e-10, 1729719394.1971486, 
0.47599138513177447, -0.19567866012567037, 1.0107814587666466e-10, 1729719394.2972522, 
0.44664178468156535, -0.18368224917632311, 9.991586384455356e-11, 1729719394.4071937, 
0.42417548705886365, -0.1722616160856365, 8.972818202446937e-11, 1729719394.4971206, 
0.4002310776497819, -0.16294859310063212, 8.054440115847417e-11, 1729719394.597299, 
0.37777906787037246, -0.15472356779143492, 8.010454971974899e-11, 1729719394.697018, 
0.35421171562103837, -0.1463772272633667, 7.920182607408411e-11, 1729719394.8071568, 
0.3367111047601435, -0.13616803222149518, 7.128401010097195e-11, 1729719394.8971224, 
0.3188996819015474, -0.12402567041297906, 6.405054478163347e-11, 1729719394.9974394, 
0.30196885930344947, -0.11585231169445764, 6.380890256185463e-11, 1729719395.0970292, 
0.28328906118782465, -0.11319095716845846, 6.321609786659169e-11, 1729719395.2071908, 
0.269422465449788, -0.10788283766124777, 5.702339990336533e-11, 1729719395.2971861, 
0.2545988366861359, -0.1007852656127422, 5.112145935636597e-11, 1729719395.3971603, 
0.24071252388247943, -0.09541699615594997, 5.1139493658982394e-11, 1729719395.497803, 
0.22636786620342597, -0.08970336634500509, 5.052529782878044e-11, 1729719395.6071925, 
0.21505837583900395, -0.08560116624454013, 4.5335683372425053e-11, 1729719395.6971862, 
0.2034309126442265, -0.08057816395593799, 4.087847943590573e-11, 1729719395.797367, 
0.19238998537429935, -0.07535132986892788, 4.0839868675367443e-11, 1729719395.897749, 
0.18076218017005402, -0.07207605130425794, 4.032842615163601e-11, 1729719396.0071986, 
0.17174342225380954, -0.06882703949470388, 3.622089163653679e-11, 1729719396.0971682, 
0.16267784907401422, -0.06362217153941657, 3.2629032063715666e-11, 1729719396.197203, 
0.15390067355855616, -0.05952002071622051, 3.253008317394582e-11, 1729719396.2970164, 
0.14433895947166292, -0.058237382819550154, 3.226444939074753e-11, 1729719396.4072044, 
0.13714151785729062, -0.05530032645966121, 2.919250513651236e-11, 1729719396.4981678, 
0.1299555975606694, -0.05056086868808966, 2.605765862186459e-11, 1729719396.5972047, 
0.12285579671313901, -0.04791890258330391, 2.5835033712073742e-11, 1729719396.6969228, 
0.11542384769027253, -0.04619313486989091, 2.5778432355256237e-11, 1729719396.8072207, 
0.10963219746396405, -0.04368255112725001, 2.3340919776692585e-11, 1729719396.8981886, 
0.10389830556845116, -0.040505374191338435, 2.0843193279543165e-11, 1729719396.9973066, 
0.09847992822809604, -0.03735574412005082, 2.0702382804368004e-11, 1729719397.0972433, 
0.09276628383527409, -0.035396433856519166, 2.0647852510250192e-11, 1729719397.207182, 
0.08834692082328863, -0.03350784078055095, 1.8729137941855943e-11, 1729719397.2982047, 
0.08359189366944031, -0.032197497453156025, 1.676491371874296e-11, 1729719397.3971848, 
0.07897231334902213, -0.031437644442880726, 1.6628207902228552e-11, 1729719397.4970186, 
0.07435346337266267, -0.02936623154279364, 1.6605083116873702e-11, 1729719397.6074488, 
0.07074378957510595, -0.027346028530764177, 1.4952612371189448e-11, 1729719397.6972146, 
0.06672250557332979, -0.0267589524326791, 1.3424817080812191e-11, 1729719397.7975843, 
0.06332540873751888, -0.02531699193372444, 1.3053642460744532e-11, 1729719397.8922472, 
0.05976542565525248, -0.022642348931213488, 1.3019343237705477e-11, 1729719398.003355, 
0.05661922519262065, -0.02173404250899245, 1.2339096383191468e-11, 1729719398.0982306, 
0.053599183988455076, -0.021687505237439102, 1.073981671316544e-11, 1729719398.1928992, 
0.0507056876244227, -0.01989840115714434, 1.0662488557210742e-11, 1729719398.2970042, 
0.047491324192797404, -0.018967386905184253, 1.0855114405748924e-11, 1729719398.4074326, 
0.04449100628856664, -0.02077898048793464, 9.546828438678603e-12, 1729719398.4977252, 
0.04152174724283412, -0.02101168356036727, 8.451313900542192e-12, 1729719398.597344, 
0.03857731621132519, -0.019730718906134977, 8.298422058505208e-12, 1729719398.6975427, 
0.03527974389361956, -0.020196450810629825, 7.91800511555131e-12, 1729719398.8032224, 
0.032007228557694674, -0.02153225568274354, 7.1874387284831125e-12, 1729719398.9012215, 
0.029046273041267938, -0.021783456198949475, 6.122084492374045e-12, 1729719398.9938757, 
0.026262592852492925, -0.019844353122420264, 5.634796863252924e-12, 1729719399.0948215, 
0.022906482963369397, -0.01959272612844701, 5.436119758563687e-12, 1729719399.2023816, 
0.01964794473094826, -0.021268797030898744, 4.7598981744817545e-12, 1729719399.3023238, 
0.016617615467965488, -0.02211109547320748, 3.7433315478924355e-12, 1729719399.392167, 
0.013405984600178035, -0.02197805390611419, 3.13870461431639e-12, 1729719399.4918914, 
