x, y, theta, stamp, 
-4.1112954818345315e-08, 4.835290212668042e-08, -4.768559809106137e-07, 1729718413.233442, 
-4.1112954818345315e-08, 4.835290212668042e-08, -4.768561422159363e-07, 1729718413.2829318, 
-4.1112954818345315e-08, 4.835290212668042e-08, -4.768565934149514e-07, 1729718413.3437643, 
-4.1112954818345315e-08, 4.835290212668042e-08, -4.76856744899002e-07, 1729718413.3937552, 
-4.1112954818345315e-08, 4.835290212668042e-08, -4.768567902002393e-07, 1729718413.4430246, 
-4.1112954818345315e-08, 4.835290212668042e-08, -4.768567078343836e-07, 1729718413.4913235, 
2.3434777176589705e-06, -2.7560829494177597e-06, 2.7179676223790453e-05, 1729718413.541121, 
0.0005316715105436742, -7.095462206052616e-05, -0.0034718500429082614, 1729718413.5830946, 
0.0026040892116725445, -0.0003378125256858766, -0.021309135320510236, 1729718413.6324012, 
0.005898008123040199, -0.0005535801174119115, -0.04996182188406941, 1729718413.6836123, 
0.011551398783922195, -0.001201167586259544, -0.0951202261426634, 1729718413.7435176, 
0.017585409805178642, -0.0020008382853120565, -0.13930318478408527, 1729718413.7924542, 
0.024888411164283752, -0.003126711118966341, -0.20092961078782107, 1729718413.8485286, 
0.04085135459899902, -0.007421004585921764, -0.323816681334254, 1729718413.937589, 
0.06140228733420372, -0.01581747643649578, -0.494462337208046, 1729718414.0374184, 
0.08334663510322571, -0.030000772327184677, -0.6903688863764527, 1729718414.147144, 
0.10023365169763565, -0.04620135948061943, -0.8734184828953929, 1729718414.2477815, 
0.11310494691133499, -0.06336594372987747, -1.036289849096276, 1729718414.3377752, 
0.1243443712592125, -0.08465419709682465, -1.2124145284991037, 1729718414.4374132, 
0.13200345635414124, -0.11066942662000656, -1.4017217565447482, 1729718414.5473924, 
0.13500429689884186, -0.1366887390613556, -1.5652609619511715, 1729718414.6474407, 
0.1341046839952469, -0.16025599837303162, -1.706975197819227, 1729718414.737466, 
0.12924478948116302, -0.18712128698825836, -1.8539093532179691, 1729718414.837396, 
