x, y, theta, stamp, 
-1.0278668582941464e-07, 1.2087772915947426e-07, -1.191533553764091e-06, 1729719087.990385, 
-1.0278668582941464e-07, 1.2087772915947426e-07, -1.1915399414753524e-06, 1729719088.053358, 
-1.0278668582941464e-07, 1.2087772915947426e-07, -1.1915275724742957e-06, 1729719088.104279, 
0.0010421416955068707, 7.464468944817781e-05, -0.00022005467950215535, 1729719088.1512527, 
0.0050388360396027565, 0.00015300698578357697, 0.006335996216940905, 1729719088.2012737, 
0.009904472157359123, 0.00019564636750146747, 0.014199330253713345, 1729719088.2433214, 
0.017741696909070015, 0.0004454369191080332, 0.024460958016054645, 1729719088.2923615, 
0.026705725118517876, 0.00045845520799048245, 0.038820084483969515, 1729719088.3435166, 
0.037769973278045654, 0.001038306043483317, 0.055257721486705366, 1729719088.3916, 
0.05309242010116577, 0.001916418899782002, 0.0789811622338626, 1729719088.452292, 
0.06846723705530167, 0.0030549182556569576, 0.10082324768639628, 1729719088.501204, 
0.0843198224902153, 0.0044449917040765285, 0.12403776839612603, 1729719088.5512655, 
0.0995657816529274, 0.006372266914695501, 0.14405372915210232, 1729719088.6012714, 
0.1117408275604248, 0.008146693930029869, 0.16063800843543505, 1729719088.6422331, 
0.14125239849090576, 0.013121146708726883, 0.2002969357784796, 1729719088.7417817, 
0.17366856336593628, 0.019931402057409286, 0.2416748542289189, 1729719088.852296, 
0.203056201338768, 0.027501218020915985, 0.27927797280839156, 1729719088.9512317, 
0.22945807874202728, 0.03510880470275879, 0.31346301200748367, 1729719089.0423675, 
0.2582913041114807, 0.04474080353975296, 0.35058070438956307, 1729719089.1416712, 
0.28988024592399597, 0.056847117841243744, 0.4174327072373101, 1729719089.2522788, 
0.3175181746482849, 0.0698663666844368, 0.47862438131628765, 1729719089.351275, 
0.34170204401016235, 0.08251012861728668, 0.5185249555998466, 1729719089.442269, 
0.3676839768886566, 0.09767909348011017, 0.5593724546528241, 1729719089.5416214, 
0.39579129219055176, 0.11540521681308746, 0.6027929946560715, 1729719089.6523097, 
0.42083415389060974, 0.1329255849123001, 0.6413493674830726, 1729719089.7512424, 
0.4425490200519562, 0.14948908984661102, 0.6783488641397347, 1729719089.842264, 
0.465901643037796, 0.1685689389705658, 0.7168816008448189, 1729719089.9417188, 
0.4911617934703827, 0.19102734327316284, 0.7537503407148362, 1729719090.0522811, 
0.5132909417152405, 0.21204398572444916, 0.7832369672878305, 1729719090.1512756, 
0.5326481461524963, 0.23153452575206757, 0.8105276275109637, 1729719090.242282, 
0.553746223449707, 0.25407594442367554, 0.8360502343220908, 1729719090.342597, 
0.5756840705871582, 0.2790972590446472, 0.8618566810440053, 1729719090.4514716, 
0.5951568484306335, 0.30220603942871094, 0.8841678087465648, 1729719090.5512857, 
0.6121962070465088, 0.32334989309310913, 0.9058313646202985, 1729719090.6422515, 
0.6311632990837097, 0.3478764295578003, 0.9289434269104955, 1729719090.7425556, 
0.6492325663566589, 0.37232786417007446, 0.9461141191009993, 1729719090.8425627, 
0.6688233613967896, 0.39973923563957214, 0.9641493791128855, 1729719090.9512784, 
0.684081494808197, 0.4222813546657562, 0.9770947627491434, 1729719091.0422828, 
0.7010226249694824, 0.44758403301239014, 0.9914744146762552, 1729719091.142171, 
0.7195165157318115, 0.47576239705085754, 1.0084723510573093, 1729719091.2537656, 
0.735493004322052, 0.5015243887901306, 1.0238993968275647, 1729719091.3522696, 
