x, y, theta, stamp, 
-1.0278399997787346e-07, 1.2088102607776818e-07, -1.1924699257961719e-06, 1729717278.7300935, 
-1.0278399997787346e-07, 1.2088102607776818e-07, -1.1924721995282617e-06, 1729717278.7800653, 
-1.0278399997787346e-07, 1.2088102607776818e-07, -1.192475382753189e-06, 1729717278.830239, 
0.00019813445396721363, 3.45197731803637e-05, -0.0019449958499152967, 1729717278.8716247, 
0.004182212054729462, -0.0004770429222844541, -0.025515424700994067, 1729717278.9406269, 
0.008915113285183907, -0.0007477696053683758, -0.049468802217477875, 1729717278.9904292, 
0.01354475412517786, -0.0009372638305649161, -0.07478212895767007, 1729717279.0311446, 
0.020605655387043953, -0.001861442462541163, -0.11003830907629475, 1729717279.0800986, 
0.029020220041275024, -0.003096306463703513, -0.15413001667297901, 1729717279.1300812, 
0.03855223208665848, -0.004632411990314722, -0.20361105986885217, 1729717279.1801057, 
0.05047205090522766, -0.007104627322405577, -0.2590762336805817, 1729717279.230087, 
0.06591195613145828, -0.011567773297429085, -0.3343229130879022, 1729717279.2904677, 
0.0740007683634758, -0.014256513677537441, -0.37402555137687993, 1729717279.320604, 
0.10310543328523636, -0.02679595723748207, -0.5199327557173685, 1729717279.431137, 
0.12808403372764587, -0.04247584566473961, -0.6448314887189985, 1729717279.5301006, 
0.15050223469734192, -0.060672927647829056, -0.7670898930847183, 1729717279.6301897, 
0.16876102983951569, -0.07956728339195251, -0.8750151602285098, 1729717279.7205338, 
0.18866074085235596, -0.10572557151317596, -1.0048498679125735, 1729717279.8311045, 
0.2035810500383377, -0.13177745044231415, -1.112436372534029, 1729717279.9300966, 
0.21593181788921356, -0.1593243032693863, -1.2156460424387947, 1729717280.0301213, 
0.22441111505031586, -0.1850331872701645, -1.3044734331214514, 1729717280.1208591, 
0.2314775586128235, -0.2170247584581375, -1.4072183452438587, 1729717280.2301056, 
0.23509614169597626, -0.24650998413562775, -1.4953304716003777, 1729717280.3300955, 
0.23609086871147156, -0.27579256892204285, -1.5761558187806313, 1729717280.430199, 
0.2350393682718277, -0.30169960856437683, -1.6446522550311136, 1729717280.5206206, 
0.23165717720985413, -0.33244186639785767, -1.7231050455910843, 1729717280.630248, 
0.22656689584255219, -0.35984018445014954, -1.7887914412806598, 1729717280.7300956, 
0.2198028713464737, -0.3864481449127197, -1.8511548772423279, 1729717280.8301792, 
0.21078458428382874, -0.41446882486343384, -1.9157288231765885, 1729717280.940396, 
0.2022174894809723, -0.43681010603904724, -1.9679133177279324, 1729717281.0302382, 
0.19187185168266296, -0.45985114574432373, -2.0203633912140875, 1729717281.1261199, 
0.18075256049633026, -0.4819888770580292, -2.069052735580289, 1729717281.2252407, 
0.16703087091445923, -0.5060805082321167, -2.1204001821925034, 1729717281.3357928, 
0.15355592966079712, -0.5271565318107605, -2.1663412405919096, 1729717281.4351022, 
0.14126940071582794, -0.5446300506591797, -2.2053229903169416, 1729717281.525119, 
0.12635502219200134, -0.5644887685775757, -2.2495775275828542, 1729717281.6314402, 
0.11296644806861877, -0.5807472467422485, -2.2868160943498044, 1729717281.7202735, 
0.09586750715970993, -0.5994458198547363, -2.3241800403851163, 1729717281.8302083, 
0.08055653423070908, -0.6153621673583984, -2.3561389483235486, 1729717281.9301367, 
0.06475332379341125, -0.6309153437614441, -2.387071404410204, 1729717282.0302193, 
0.050286006182432175, -0.6440755128860474, -2.4145508451985127, 1729717282.120199, 
0.033497925847768784, -0.6588761806488037, -2.4460229590315086, 1729717282.230103, 
0.017215514555573463, -0.6722303628921509, -2.4739163009549867, 1729717282.330112, 
0.0009105042554438114, -0.6846056580543518, -2.500199094983685, 1729717282.4311097, 
-0.016794688999652863, -0.6973825693130493, -2.526816769936032, 1729717282.5400517, 
-0.03113671950995922, -0.7074141502380371, -2.5460920696926808, 1729717282.630315, 
-0.04710252210497856, -0.7179310321807861, -2.5666229870121704, 1729717282.7301338, 
-0.06303317099809647, -0.7277891039848328, -2.586602724910556, 1729717282.831503, 
-0.07727689296007156, -0.7365023493766785, -2.6044879323512657, 1729717282.920655, 
-0.09435978531837463, -0.7465026378631592, -2.6250169050523993, 1729717283.0302043, 
-0.11032290756702423, -0.7553585767745972, -2.642624350876313, 1729717283.1301317, 
