x, y, theta, stamp, 
-0.8690286874771118, -0.9593511819839478, -2.8182666420383624, 1729718113.777476, 
-0.8768914937973022, -0.9620257019996643, -2.8247449721232973, 1729718113.88811, 
-0.8835776448249817, -0.9644632339477539, -2.8306762875511353, 1729718113.987036, 
-0.8900842070579529, -0.9664940237998962, -2.8366689558675375, 1729718114.0865746, 
-0.8957823514938354, -0.96823650598526, -2.8390967332065666, 1729718114.1815298, 
-0.9021257758140564, -0.9701175093650818, -2.8398109013664308, 1729718114.2911246, 
-0.907712459564209, -0.9719271063804626, -2.8417360802459872, 1729718114.3919542, 
-0.9127759337425232, -0.9733139872550964, -2.8427157446752593, 1729718114.4809473, 
-0.9173548221588135, -0.9747772812843323, -2.8427157446752593, 1729718114.5825446, 
-0.9225117564201355, -0.9760767817497253, -2.8434236162979185, 1729718114.692064, 
-0.9272848963737488, -0.9774588942527771, -2.8453548074299624, 1729718114.790987, 
-0.9308075904846191, -0.978675127029419, -2.8453548074299624, 1729718114.8819792, 
-0.9344035983085632, -0.9797908663749695, -2.8453548074299624, 1729718114.9820266, 
-0.9381992220878601, -0.9809522032737732, -2.840986977163615, 1729718115.0919707, 
-0.9415270090103149, -0.9819614887237549, -2.8391721210663023, 1729718115.191999, 
-0.9445180296897888, -0.9829357266426086, -2.8391721210663023, 1729718115.2819974, 
-0.9478911757469177, -0.9839804172515869, -2.837995046545001, 1729718115.3820271, 
-0.9508720636367798, -0.9849153757095337, -2.836748853279686, 1729718115.491961, 
-0.9535245299339294, -0.9857863783836365, -2.836748853279686, 1729718115.592968, 
-0.9562983512878418, -0.9865345358848572, -2.8354966767177463, 1729718115.6820076, 
-0.9593390822410583, -0.987483024597168, -2.835961587127062, 1729718115.7826993, 
-0.962648868560791, -0.9884633421897888, -2.837580691574934, 1729718115.8919725, 
-0.9652445912361145, -0.9892533421516418, -2.838973779726865, 1729718115.9870784, 
-0.9682449102401733, -0.9901297688484192, -2.8401517860597427, 1729718116.08246, 
-0.971173882484436, -0.9910814762115479, -2.8397707916635606, 1729718116.1810434, 
-0.9741896986961365, -0.9921144247055054, -2.8432133143182803, 1729718116.2921014, 
-0.9771096706390381, -0.992942214012146, -2.8431482232322054, 1729718116.3871186, 
-0.9799531102180481, -0.9938586354255676, -2.8408465136601073, 1729718116.4824321, 
-0.9827088117599487, -0.9947096705436707, -2.8404576379079094, 1729718116.5826626, 
-0.9857751727104187, -0.9956111311912537, -2.840687031020679, 1729718116.6923444, 
-0.9892033934593201, -0.9966506361961365, -2.8378698624627225, 1729718116.7887084, 
-0.9917778372764587, -0.9974823594093323, -2.836804125412888, 1729718116.8820117, 
